"","msno","is_churn","is_duplicate","city","age","gender","registered_via","registration_init_time","payment_method_id","payment_plan_days","plan_list_price","actual_amount_paid","is_auto_renew","is_cancel","n_transactions","payment_price_diff"
"7444","Zb1TKUadOAL+fmRFHcxCVY+y+ttDuyVcfrbd6ACHB6E=",0,1,13,24,2,7,20131213,41,28.8461538461538,125.961538461538,131.692307692308,1,0.0384615384615385,26,-5.73076923076923
"7445","YBv5TjPRFxjrxpjL0swgePopodhguHEU94AgjzX8KZI=",1,0,5,32,2,3,20150302,32,180,536,536,0,0,2,0
"7446","LJ0yToYrm9Mt4Qq2L7R8db9yoXYao9gNVg/bPKYgWMQ=",0,1,14,19,1,9,20160310,36,30,155.888888888889,155.888888888889,0,0,9,0
"7447","YwNcWs4Bjh3yarT4UlMfpcfmhpVCnoinZBAQyhKemx0=",0,1,5,26,2,4,20160512,38,30,149,149,0,0,9,0
"7448","LE0Flxes2m/NBPX90Xg4u/6s/zhHFx6p3Si7AoaZe54=",0,1,4,21,2,9,20110827,37.6296296296296,29.037037037037,156.296296296296,161.814814814815,0.814814814814815,0.037037037037037,27,-5.51851851851852
"7449","YMAOPuvFJqd7H/USt1CgLNcK1frRbT5kt6NZRrWsKVU=",0,1,6,21,2,9,20130220,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7450","NsnOjSAIE4I/3fFSzj5C/bY2AMxPR761R9rLgb3L2dY=",0,1,12,50,1,7,20100924,41,28.8461538461538,124.038461538462,129,1,0,26,-4.96153846153846
"7451","JxFibhfV0tB7RQlX3jahnDmFyWrhGjVhTRLz/8j47o4=",1,0,22,24,2,9,20121002,40,30.6,149,89.4,1,0.4,5,59.6
"7452","abqL5bCFwFaRznz+xEaM1qLDB+RIGBCV98HGOPRz5wE=",0,1,13,20,1,9,20141106,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7453","lmO+pu+gBL3TBkRiatz10lWxw9HCybmsSCp1SrTBfpU=",0,1,6,33,2,7,20131012,41,28.8461538461538,134.807692307692,140.538461538462,1,0,26,-5.73076923076923
"7454","TFc7DCnglLsEW29w8Lpo7FCZBiJRJRhxHypprwU0CpA=",0,1,13,31,1,3,20130823,39.3333333333333,29,143.481481481481,149,1,0.037037037037037,27,-5.51851851851852
"7455","SXsPfY2clgMVXd8nFFrrmu0RrPpsOTyZ2DXVS603Snk=",0,1,21,52,1,7,20120105,39.7647058823529,26.8823529411765,136.941176470588,145.705882352941,0.764705882352941,0.0588235294117647,17,-8.76470588235294
"7456","V5BUayCaxgoUXQ5BPq3tJGjJCKqU/+cZBn5fkF+Rl94=",0,1,5,16,1,3,20150806,37.6666666666667,27.4444444444444,132.444444444444,132.444444444444,0,0,9,0
"7457","0Ucjl/oBKdc2Xf0u6fBcYzoJV3R0yzg8Xq8AmYmep6g=",0,1,5,22,2,4,20161228,36,30,180,180,1,0,2,0
"7458","X1DC0WvYvo18sft6TCuAjZOdAbJSZebgRdDQyZwHoNg=",0,1,13,30,2,9,20070101,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7459","0989Qf+cOkHQ9LzqBggwVdRGeGZO9PJd4dBpVYEXm9E=",0,1,9,43,1,9,20120408,39,30,149,149,1,0,8,0
"7460","yVtXiPO3yZpP8Xl7ibLAeBpjqpduK7Zv07aNO4uWnmg=",0,0,15,20,2,9,20150130,37.5714285714286,39.6428571428571,198.214285714286,208.857142857143,0.214285714285714,0.0714285714285714,14,-10.6428571428571
"7461","ksAl5ugBkUY24FStHhGwNkrl4udlPh73pgE+mY94W5A=",1,1,5,29,1,9,20101016,36,53.5555555555556,198.666666666667,198.666666666667,0,0,9,0
"7462","piSwpfLCkEPFWBjydAdtwjZGagYj47hqx0shITs2kZU=",0,1,7,28,2,9,20050313,19,21.4285714285714,106.428571428571,149,1,0,21,-42.5714285714286
"7463","RRHvOTa/5+Jz5c6I5MU5mY+MzgrbKJyLJx+HRU9JKXo=",0,0,13,27,2,9,20100810,38,142.5,678,678,0,0,4,0
"7464","U/PuhcNuc/DT+nzC/wiUkt9kxRWbI5mVHZg6c77CMiE=",0,1,15,26,2,9,20061215,37.2307692307692,30.1538461538462,162.384615384615,162.384615384615,0.730769230769231,0.0384615384615385,26,0
"7465","MwU9hnHRPDDqk6ehOXKwfwBcYePlMOQtVgl6GxH2B9E=",0,1,22,28,1,3,20130719,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7466","Hwq9ZhZ6f0Wr9812A4CIQsvwsNtMba6Q8MAQiLPyaj8=",0,1,13,28,2,7,20140321,41,30,99,99,1,0,12,0
"7467","m/2SlMY/bSTsH41YhAo8x/8W6CR4TdofHZSs07VgO1s=",1,0,22,20,2,4,20160422,38,30,149,149,0,0,3,0
"7468","Pnuql3FDFsNaEeIKA8ZXq69QEUZ2jvNdylVHxVWVmLg=",1,1,1,22,1,4,20151010,38,30,149,149,0,0,15,0
"7469","v/oeaYq6itXffo54IerdsEkuUNkAe66yEirv77GYzEc=",0,1,4,20,2,7,20150806,41,30,149,140.722222222222,1,0,18,8.27777777777778
"7470","WCFeeCJdkqZOuGvTH5KUi8pXelxDirAkr5QrawoSUZQ=",0,1,13,34,2,9,20130908,36,28.6363636363636,156.818181818182,163.636363636364,0,0,22,-6.81818181818182
"7471","ga7ptHS2umeOG7LPc+Vo2jWk9m+ksQT0MHw9iOv6dUw=",0,1,17,25,1,9,20070620,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7472","O6VYkFNC+V06HmQ6kpW0MX5+AkezsBP+VOohsoXBWk8=",0,1,5,51,2,7,20151111,41,30,99,99,1,0,16,0
"7473","NwjOaYwn8rqdvQqu4QC0NGvOMLd9WewMGUQSbne9kos=",0,1,22,27,2,3,20130214,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7474","0blIkJHB7sYbIOehTueQtemXPZXCk2VSk6sAIPBorvM=",0,1,5,33,2,9,20110501,31.0714285714286,23.5714285714286,117.071428571429,149,1,0.0357142857142857,28,-31.9285714285714
"7475","PRja09fqRaqERcBrhMf0mJRNrcH9ppEGtxz5uwGUaHg=",1,0,22,20,1,3,20120526,38,45,203.666666666667,203.666666666667,0,0,6,0
"7476","XwWnJaIZEIFe+REYFckpCA5GqvLDjGcJhlWA47aTVHo=",0,1,13,30,2,9,20070207,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7477","Gb6a6tYt1bm2cT3koUmzhkS3tOoLGkyF9yuTp+Jh3xQ=",0,1,15,25,2,9,20081108,37.4666666666667,55.4666666666667,268.666666666667,268.666666666667,0.533333333333333,0.133333333333333,15,0
"7478","Wfj60HjV+cjYzY6Zk/Jyay/hSnsuf0yk/WiuuvYEjpU=",1,0,12,33,1,9,20090923,38,30,149,149,0,0,12,0
"7479","YQFO5n1ijeNhvpC8+6tmZwvoH/j+okbsLHyHrrhFipc=",0,1,5,33,1,7,20110707,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"7480","LS7lsNxtRZlBzEGiyP0eEe5DnOm58wwuMop09aq87bg=",0,1,14,19,1,4,20161129,40,30,149,149,1,0,3,0
"7481","nRay6CwN0tGnOIsxcfLiMrjTpFCzRMfFyXGSnAk9718=",0,1,14,20,1,4,20160716,40,30,149,149,1,0,2,0
"7482","L97kFFkPXyzIMLEmcIXy4beo15TDiSr6rwEC3ZhJg8M=",0,1,6,26,2,9,20051023,36,30,180,180,0.5,0,2,0
"7483","LtVyM5bpQTItv6YAsqaVXSv95tUN+yazfIz2fiKTqbQ=",0,1,6,23,2,7,20151009,41,30,134.882352941176,134.882352941176,1,0,17,0
"7484","lI1GDMDw5IrAPYHIDZVsRiU8YtU98AsMsGerySv3vWQ=",0,1,15,34,1,9,20080927,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7485","rxbKERYvQDrj2OEnfKv6jGH0cgw0s7nDSA7QH6/VuoE=",0,1,5,34,2,9,20080109,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7486","ETIeywKrCi6VN5R3GUnSRPM9g1bMrgc0kDa0X31Vbdg=",0,1,13,69,1,7,20160120,41,30,99,99,1,0,14,0
"7487","zSVwQ0h80POYFBgglTUKos/TuPPx3mvxxnqqu6+nhH8=",0,1,6,29,2,7,20130524,41,28.2352941176471,140.235294117647,145.470588235294,1,0.0294117647058824,34,-5.23529411764706
"7488","pH1hsSzBqdZSUsOrs6gyf3928BITfc7HD1Zomv7Rg+M=",1,0,13,34,2,3,20130114,40,28.8333333333333,142.791666666667,142.791666666667,1,0.0416666666666667,24,0
"7489","uuoPWxnJqFyk/9kmsNnxWloYi2rZugOoJGSAKQkiLZA=",0,0,13,16,1,3,20130303,38,38.1818181818182,178.818181818182,178.818181818182,0,0,11,0
"7490","wnV6n8aaoOjWpKNLpnOdjb7Y5knLbBbVa9jnHzdw5NI=",0,1,4,22,2,7,20130206,41,28.4210526315789,138,139.526315789474,1,0.0263157894736842,38,-1.52631578947368
"7491","T1NFQeW2Hxys1cDwlHB4NQo132SVMdZExCSW9Anysa0=",0,1,4,40,2,9,20070415,33,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7492","8V7pu8O2/X5lXO440A/EVrwUoMSfH03UKFiIgkSBXGo=",0,0,5,27,2,9,20090725,37,28.5,140.722222222222,149,1,0,18,-8.27777777777778
"7493","4YP9jw9oDpzFsQBIPpr2ydE7Sv3xcQ35BxO1dpF6XvY=",0,1,9,24,2,4,20170111,29,30,180,180,0,0,2,0
"7494","Y04UPz6J1hhFk+MRYAqH/deeAsp9v+seGolHZYT8hVU=",0,1,15,34,2,9,20070521,27,29,143.269230769231,149,1,0,26,-5.73076923076923
"7495","iNjMadN9tTB5s6qdWBR+igM5Fyw8PEzhtWhYlkDEtHA=",1,0,4,22,2,9,20141130,36.75,24.25,119.5,119.5,0,0,4,0
"7496","pGYEtbPn8weso4Omk8cGPrTgKvI4L9ORNsLiaJaCWeM=",0,1,9,21,1,3,20150404,40,28.7391304347826,142.521739130435,149,1,0,23,-6.47826086956522
"7497","1n/chNyVh8rBRaomtmShueWON7QVoiFwR8nOKmhShgA=",0,1,5,27,1,3,20120311,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7498","HTUqSZf6UebJM/F+7kXAf5RXJCcIHSNQw/QtCLBU4DE=",0,0,1,23,1,3,20140707,38,28.695652173913,142.521739130435,149,0,0,23,-6.47826086956522
"7499","V6elOD7pQ3cCi/GOADa45qwTONfhGj8YQz8woPKoiDo=",0,1,10,20,1,9,20140417,36,30,180,180,1,0,2,0
"7500","/zTmJK/5ZCnDo9MabCiz7tWyFV+0WA1J8i6rz68SmcU=",0,1,22,33,2,9,20070520,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7501","4Iulk0laxHa+t5QZI24+ooSGnwHivRK5DA2X9tsCoSo=",0,1,5,40,1,9,20080106,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"7502","UP3jp565SkModQujB/6hc4fslZVl31nb6hB9kCmSO0k=",0,1,15,35,2,7,20100414,41,28.9285714285714,117.964285714286,122.571428571429,1,0.0357142857142857,28,-4.60714285714286
"7503","3GUHfXUL1eDyHpzo0j70xQkKEThjl79qnEvRpnqmC0s=",0,1,15,19,2,3,20120717,37,30,149,149,1,0,17,0
"7504","LauuDPuUw/uzpnqN4BA2QkRoC/iAa8p6Jcm6tvtFojg=",0,1,14,22,2,9,20080913,39,28.65,141.55,149,1,0.05,20,-7.45
"7505","yDPlGcArtUro8der6BakqfEfTWXsamKs8+DGVkuqBQU=",0,1,13,24,2,7,20140113,41,28.9285714285714,121.892857142857,125.071428571429,1,0.0714285714285714,28,-3.17857142857143
"7506","AAZA7BuBLLOvRAoLKoIVDZJHd7YAXieimV5SijgQw78=",1,0,22,36,2,9,20070214,32,400,1599,1599,0,0,1,0
"7507","zzmKDr1WfF1gRwmq0K+yMLKkplcsuY8z1jJUVWyy2eI=",0,1,5,28,2,9,20091219,40,28.7391304347826,142.521739130435,142.521739130435,1,0,23,0
"7508","HQSW2gkybUeQY99uf4O7yqJR4zZ8/18o/+TJZgzgirw=",0,1,13,23,1,9,20050511,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7509","ojaBKBrvAWCrqTCKloAgvOgTDpGl20M4nQ4Ba/235qQ=",0,1,15,39,2,9,20070710,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7510","9AsdKu/mnnIU68TAGyvRm/bPNztkGXyVvZeAfThCVGs=",0,1,13,26,1,9,20090308,31,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7511","RWO8zYRUvpPBSutFVsRDpH8lBvehLgUZZoKsNWl4C/0=",0,1,13,39,1,9,20130219,40,30,149,149,1,0,21,0
"7512","Azw1ClA6x7Pnww5w1P75AE+SN4hQfyML4K/4gXQHPP8=",0,1,4,22,1,9,20080423,37,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"7513","p9kC3/uiEeXvNPZmBud3tzDY23hOe2PGOpr+w/SnSMU=",0,1,4,30,2,9,20050402,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7514","Kcv2GGrgKO4tdOo+NERrn+xxhGKwSq3U7afrX09Tc+Y=",0,1,4,26,1,3,20140318,37,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"7515","WQ9gq+5li+PGTREzPAF4i6my/EkGZD88DqxXGZIAViU=",0,1,3,36,1,3,20140331,40,30.1538461538462,149,143.269230769231,1,0,26,5.73076923076923
"7516","cbbk41GFEy/bJmw1ZX/6V/RZW5d3Wc67Bs7UiwE+OuQ=",0,0,12,22,2,9,20140315,31,145,298,894,0,0,3,-596
"7517","p9PwS862YCiuFcPALC/9rKJ5ktqR1gVlRjtNpJZcnsY=",0,1,11,23,2,7,20150301,41,28.8461538461538,113.269230769231,119,1,0.0769230769230769,26,-5.73076923076923
"7518","WoTD4cg3vYvPyfFzWs1k0NMpQA1Kh0HA6xdqdoMbb8w=",0,1,5,22,1,9,20070209,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7519","3Uciyc7X7iLHLtExnhZk5nsalsDW8mvAWvyNfs89NHw=",0,0,15,26,1,9,20070727,38.5882352941176,30.1764705882353,159.941176470588,142.411764705882,0.647058823529412,0.0588235294117647,17,17.5294117647059
"7520","o3/qbTkRM3BCaYnxdaVjwBNyp2E5QILFzsZMKP0cFEg=",0,1,8,36,2,7,20110517,41,28.8,143.04,149,1,0,25,-5.96
"7521","Oz5wybpU9q8kQlNCW6A4LawFaMQn3gtrMmSuOL84SG8=",0,1,6,36,2,9,20091211,40,29.0714285714286,143.678571428571,149,1,0.0714285714285714,28,-5.32142857142857
"7522","mKR6juS+ycxUkYEx3jHbRi1dii+t1uEjM3Ni7TXt1YM=",0,0,22,38,1,3,20141025,36,30,180,180,0,0,8,0
"7523","VZpaPsT5EtR+3mDMTc625CPIm+pBmvbp6QKfTxid/ZU=",0,1,5,25,2,9,20160418,40,30,149,149,1,0,11,0
"7524","L2u1pw6FfMPOrR73ImG2MRRxKJvtLKbYxvOKYH7hWRI=",0,1,13,32,2,9,20130918,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7525","6x1ccVsBV9yFhJTyfcky3BQ91lAqKlnhogO0GAPNW8g=",0,1,4,36,2,9,20080619,23,22.5,111.75,142.75,1,0.0416666666666667,24,-31
"7526","FLwEgjXly2Ybfm8PYQmz+vk5ciKYJB6w84jb/4ozmBU=",0,1,12,28,1,3,20140226,37,22.3333333333333,99.3333333333333,99.3333333333333,0,0,3,0
"7527","e6JRikZDLMurNL1DHwDCPAHhpDqS7VWQFoFHrFtO/ew=",0,1,8,33,2,9,20100401,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7528","XdlQnwixYTdnF7DGt95qwKEYO3/aw+89PiJdBfP7GPs=",0,0,14,28,2,9,20051124,40,30,149,149,1,0,21,0
"7529","1GCRI3H60YA3oOjOX7Fts6/Q40OyEJJJsMJgxkyB33w=",0,1,13,32,1,9,20050902,40,30,149,139.066666666667,1,0.0666666666666667,15,9.93333333333333
"7530","7zUgX2puA6uBt7/9aBylavhw6QtECXjUe5nIR6UALRY=",0,1,1,46,2,7,20110208,41,30,132.333333333333,132.333333333333,1,0.037037037037037,27,0
"7531","skQraf7Q8ivBUKxqPZohvixdIfSSwtqbf5VYC4u1fJQ=",0,1,6,21,1,9,20140203,38.4615384615385,28.2307692307692,137.538461538462,137.538461538462,0.692307692307692,0,13,0
"7532","m0PLMVFXMUh0IlZNxHdZBJkjhXfwtZCdFt4Sf3IWbEk=",0,1,13,20,2,3,20121204,37,30,149,149,1,0.0769230769230769,13,0
"7533","ZFnRP3gqd+Vtyy4dwR9l+NrPEdPmm6QRdXtwo7u538w=",1,0,15,27,1,9,20100109,40,29,143.269230769231,149,1,0.0384615384615385,26,-5.73076923076923
"7534","+9br8R80trsXBsSw2ZIo7lRtzbr1KIxGkaChMlGlweU=",0,1,15,19,1,3,20120227,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7535","bSg7CrOFh+rS6aPYfErXFDnQrhCOmI2YKUS9h9msXgg=",0,1,4,29,2,9,20041112,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7536","HwYwAxdVpwtjPPTUkoVCYipOhnUxRl9zfZEWpl9ER70=",0,0,22,19,1,3,20150927,27.5,103.5,465,465,0,0,2,0
"7537","3ooNSGLcpGYoNY2zXpHK+eHpoTsJrPWPHB6hI+S3cTY=",0,1,10,23,2,3,20141203,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"7538","YVtRiVR2sn7/xAz0d1GIz9Qy7bI1gU9unwoijedToHY=",0,1,22,27,1,3,20150604,39.7368421052632,28.7894736842105,141.157894736842,141.157894736842,0.947368421052632,0,19,0
"7539","nnjCsbzKzQKEcv9sd1rVwyELvFvllbpwWoYN3oKTTYg=",0,1,15,19,2,3,20150929,38,30,149,149,0,0,17,0
"7540","g1BiWJ8Jp4eeJPjMbLMOPLBKPvPgWDaB2HWNNVlBzuQ=",0,1,3,35,2,7,20130512,41,28.8461538461538,143.269230769231,149,1,0,26,-5.73076923076923
"7541","hxezAs1jsgESICCsA0InW+knZjl0dPp+wjXFRF+mDuY=",0,1,4,39,2,3,20150205,40,30.1153846153846,149,149,1,0.0384615384615385,26,0
"7542","CvDibIaEWL9WEzybRDGbIn9lEbCDOZrHukJhoGa4NWo=",0,1,14,43,2,7,20130423,41,30,149,149,1,0,26,0
"7543","NLt0LUqBQ5DiF63baW2a9rcb0bkO5uIO3G2Ob5Xq3SQ=",0,1,13,27,2,9,20151223,40,30,149,149,1,0.0666666666666667,15,0
"7544","jPEmjgg4VYoUEP5gehe6ZurSkP0ALe67BTY58y6Vh9g=",0,0,22,21,1,3,20140227,38,30,149,149,0,0,3,0
"7545","vSMsiFxW+cHRhCLklnF0CnDHwD8cKi6v39JaromFEx0=",0,1,22,39,2,7,20101001,41,28.8,123.84,129,1,0,25,-5.16
"7546","HX1CGsbcJqIR4LNK5KkyeQDmQV/pKosSx+UqUMifdKo=",0,1,21,29,2,9,20110202,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"7547","LYSR6yOp3ykHoDJj0v+bVkOubfvBmG3rHhEo06PAMSg=",0,1,15,63,2,9,20110321,37,28.96,143.04,149,1,0,25,-5.96
"7548","W5RLnGQq5xdVPQkeOYQdO3vPS1IJcI9OZiWQOboDhBs=",0,1,13,38,1,9,20060402,37,29,143.269230769231,149,1,0,26,-5.73076923076923
"7549","kYbjiNi0pPEPBtaOzaxljcsExQlbObo+s8B1H40/qic=",0,1,13,26,1,4,20160509,39.6363636363636,30,149,135.454545454545,1,0.0909090909090909,11,13.5454545454545
"7550","8hRkfJVk1TYMo/WyxfnMTKOO3faijKO7SCUkyaVl+fE=",0,1,22,27,2,3,20130412,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7551","p6V9rmadjt0g3raJF8ADD3oEh37NC6XMHdNZbKqyNBs=",0,1,22,32,1,9,20110914,40,30,149,149,1,0,2,0
"7552","thq+mhU6FFItcE+htNxmnOy23U87pnVYkwK/N10IHsc=",0,1,13,35,1,9,20090609,21,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7553","xYYCeojwus6pIJHZgxMpDqgcFs/4FtyhOaixg1766Os=",0,1,12,24,2,3,20141008,38.8571428571429,28.7142857142857,144.857142857143,151.952380952381,1,0.0952380952380952,21,-7.09523809523809
"7554","o07cDf7GKJS/k7mAY79VZmtCnVGXH5zXawhGplhsoKY=",0,1,13,73,2,7,20161003,41,30,129,129,1,0,5,0
"7555","VeMQ4voQmHqBB2eZPIN/6qVG138mdJi2a6+yrEyF2S0=",0,1,5,44,2,7,20100924,41,28.8461538461538,143.269230769231,145.538461538462,1,0,26,-2.26923076923077
"7556","+wdiq5Md2/XUZ8InB12JolR5N7FG8GAFgRyQS3nLU0c=",0,1,4,31,1,9,20100822,36,30,180,180,1,0,3,0
"7557","Ty6b8ggSurCeg9wO+anCQEbMI1AlnuJTDZFNcyltVE4=",0,1,4,34,1,7,20110314,39.7368421052632,28.4210526315789,128.526315789474,136.368421052632,1,0.0526315789473684,19,-7.84210526315789
"7558","4OmSSzGNzrGRzq5VxKi6gAlTxMkUeSeXOuQ/zW56mQ0=",0,1,13,44,2,9,20090120,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"7559","Rc4fibxUseqCfoFvlvUQqoZNjVDlPK6URV/3s4XIBqY=",0,1,4,26,1,3,20140914,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7560","R5G9Ztrj57tDcOt/tKh8YSja/yHiCAwqSDAXIRj0p10=",1,0,13,24,2,9,20090315,32,410,1788,1788,0,0,1,0
"7561","7G2Qf2yhs5IAOdjXUpcmI70zXMHzIsy+wTbX4LKgPgc=",0,1,22,31,2,3,20150523,39,30,149,149,1,0,15,0
"7562","Qq2A+ACy9e8haWCSMgBF09yJMAkEdw4KPpC8Ob+gH/k=",0,1,13,29,2,9,20060916,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7563","oEGMG7y4eYTOG6v3HBdJiv6aG1FPWBQLllPa1lyWubk=",1,0,4,23,1,3,20130815,38,27.8571428571429,138.357142857143,149,0,0,14,-10.6428571428571
"7564","D3fQF5+113awFMzFDCMqs+aHkuYN1IiBmgIfZP6QL6c=",0,1,13,31,2,9,20141216,39,30,149,149,1,0,12,0
"7565","Xnz5vixTkFLVA0PHK8wQzDGEIZpQm0CjaLd7I3JJzX0=",0,1,5,26,1,3,20130213,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7566","TiRVod765ozry8e1GVrIN6mgagyfBF5ZTQRjEChWTVo=",0,1,13,23,1,3,20141015,37.16,28.8,143.04,149,0.84,0,25,-5.96
"7567","UPc+T1x7NdmNmOFkNFjxI8e9d4cwaqHi9rJzEOtcNdg=",0,1,17,22,2,3,20130817,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7568","8jRfZVO09d4RIX8/fLbpeFs8Zc4U9fT1xNok1jtRyS4=",0,1,12,26,1,3,20140612,37,30.1538461538462,149,149,1,0,26,0
"7569","NVXWI/appO4NUnWHFCT1AQckfJI03H5GUq+ZgJZX8i4=",0,1,13,23,1,7,20130131,41,28.8888888888889,139.777777777778,145.296296296296,1,0.037037037037037,27,-5.51851851851852
"7570","2wRbIWJKfAXNdyHja8ljHeeT4WUq+DWnj8gcUZ0j96k=",0,1,15,24,1,9,20090621,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7571","nHIcwbpIaWLskXl1iP/DG/oZABFxlzx8nJkF/8XidUw=",0,1,13,32,1,9,20060216,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7572","Vpjpq7Y5KyM2X+7N/6Wpl8m6a/2pCYNzGLgb95V9nSI=",0,1,14,24,1,9,20080510,39.4347826086956,28.8260869565217,142.521739130435,149,1,0.0434782608695652,23,-6.47826086956522
"7573","fyOMXAsJmBljg4T8zGS6PXYHEoO3Fe1dROvq++hawTs=",0,0,22,25,1,7,20160914,41,30,149,149,1,0,5,0
"7574","QnunzouxChT0eLXIRU/Q83/Sz6unQPUMYdnZu3JbqMI=",0,1,22,37,2,9,20050930,40,29,143.269230769231,149,1,0,26,-5.73076923076923
"7575","+9MTHFeRz5QkPgbwJvZx/kWqsT4zawwpPqPqUF3V244=",0,1,6,34,2,7,20160317,41,30,99,99,1,0,12,0
"7576","aONOfl0J3mLq6viluZCCo8yCa37NhYT7VvPyG4mdrBw=",0,1,11,25,1,3,20121129,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7577","era/ITTIXv60sC7/bRKHIjg8xKw1DNm0Io9p/vE2pGU=",0,1,12,27,2,7,20131018,41,30,145.296296296296,145.296296296296,1,0.037037037037037,27,0
"7578","3M56h6wnWW6+oXmL+EiyD1Hug8bFXT5CjD8q0XjmEjE=",0,1,4,31,1,9,20150404,37,28.7391304347826,142.521739130435,149,1,0,23,-6.47826086956522
"7579","PFnOglVdTe9VaXYWoaWxH3zVVx78Z0RqAxDvvqhuX2I=",0,1,13,35,1,9,20100810,40,30,149,149,1,0.0588235294117647,17,0
"7580","Dtkvo5bX1PNyF4ZGWettUdjrz3C853pChpTvNLEHF7c=",0,1,5,34,2,3,20131215,37,28.9615384615385,143.269230769231,149,1,0,26,-5.73076923076923
"7581","KbIY4s0n8FrAcxbn6wvJ/N1xwDD5tuKsX86V01tYLmQ=",0,1,17,34,2,9,20110103,34,21.8181818181818,108.363636363636,149,1,0,22,-40.6363636363636
"7582","8LMuxY442jPIeigeacxxIOFexgiNSWXVB53yY7LxTbA=",0,1,4,18,1,7,20131013,41,28.8888888888889,124.962962962963,127.148148148148,1,0.037037037037037,27,-2.18518518518519
"7583","6gTxRR2NOVX0ujEM+KZ3Y9Eo/U4s4+/9LPWesuwD3Yo=",1,0,6,28,2,9,20061015,38.8,30.15,158.3,150.85,0.95,0.15,20,7.45
"7584","v9pgxUdrDNUZYJcx29vGvtIe9qA7i6iv2bLsCdPnDSk=",0,1,1,48,1,4,20151106,36,30,180,180,1,0,2,0
"7585","3z4Updu4PBncdJtRcZkch9Kv1aY8rWxyK+uT81K3pvg=",0,1,13,45,2,7,20130717,41,30,131.142857142857,131.142857142857,1,0.0357142857142857,28,0
"7586","BXOsbYsd0wpY+43baJdxd2RWbWvNuY11YKJdvKRz/Ak=",0,1,5,19,1,4,20160124,38,30,149,149,0,0,7,0
"7587","qFjb/wP20tKmmtSZQp2ahPvaQh9HcKrHIbSO1lAVRb0=",1,1,1,16,2,4,20160727,31,30,170,170,0.333333333333333,0,3,0
"7588","Nwf8xesff0oEcESy/WI4Fk6AjyexhX7zPOjgkSqsD4o=",0,1,13,35,2,9,20060815,36,30,175.384615384615,175.384615384615,0.846153846153846,0,13,0
"7589","lw34+R/woCxVIiuONEHX2flArjL1MQh5AozK/AdtD+4=",0,1,11,30,2,3,20130302,40,30,149,142.227272727273,1,0,22,6.77272727272727
"7590","sHGWPKeg6ELj/+YQJrYQSiUqi/DDF5Q2MhATERVH4Gg=",0,1,6,19,1,3,20130709,39,28.5789473684211,141.157894736842,149,1,0,19,-7.84210526315789
"7591","UH/gSzfH7q5PPH13HTVHL4ClsKJnIAIWavyARmQuiq4=",0,0,5,35,2,9,20120922,32,195,894,894,0,0,2,0
"7592","bPQhozykXieJIBHYeygpNOKcWL5Eg0QAvTG/3pthBZw=",0,1,4,23,1,9,20121112,38.7142857142857,28.7142857142857,144.857142857143,151.952380952381,1,0.0952380952380952,21,-7.09523809523809
